,Tag_Used,Year,Month,Tag_Count
929203,google-maps,2011,4,3802
929204,google-maps,2011,5,4154
929205,google-maps,2011,6,4491
929206,google-maps,2011,7,4849
929207,google-maps,2011,8,5198
929208,google-maps,2011,9,5539
929209,google-maps,2011,10,5849
929210,google-maps,2011,11,6260
929211,google-maps,2011,12,6588
929212,google-maps,2012,1,6986
929213,google-maps,2012,2,7449
929214,google-maps,2012,3,8028
929215,google-maps,2012,4,8544
929216,google-maps,2012,5,9146
929217,google-maps,2012,6,9675
929218,google-maps,2012,7,10199
929219,google-maps,2012,8,10690
929220,google-maps,2012,9,11165
929221,google-maps,2012,10,11683
929222,google-maps,2012,11,12225
929223,google-maps,2012,12,12781
929224,google-maps,2013,1,13450
929225,google-maps,2013,2,14038
929226,google-maps,2013,3,14747
929227,google-maps,2013,4,15388
929228,google-maps,2013,5,16044
929229,google-maps,2013,6,16626
929230,google-maps,2013,7,17341
929231,google-maps,2013,8,18029
929232,google-maps,2013,9,18701
929233,google-maps,2013,10,19462
929234,google-maps,2013,11,20194
929235,google-maps,2013,12,20867
929236,google-maps,2014,1,21622
929237,google-maps,2014,2,22343
929238,google-maps,2014,3,23236
929239,google-maps,2014,4,24060
929240,google-maps,2014,5,24741
929241,google-maps,2014,6,25355
929242,google-maps,2014,7,26062
929243,google-maps,2014,8,26656
929244,google-maps,2014,9,27252
929245,google-maps,2014,10,27828
929246,google-maps,2014,11,28424
929247,google-maps,2014,12,28985
929248,google-maps,2015,1,29642
929249,google-maps,2015,2,30296
929250,google-maps,2015,3,30986
929251,google-maps,2015,4,31745
929252,google-maps,2015,5,32502
929253,google-maps,2015,6,33315
929254,google-maps,2015,7,34098
929255,google-maps,2015,8,34823
929256,google-maps,2015,9,35479
929257,google-maps,2015,10,36188
929258,google-maps,2015,11,36830
929259,google-maps,2015,12,37530
929260,google-maps,2016,1,38204
929261,google-maps,2016,2,38935
929262,google-maps,2016,3,39754
929263,google-maps,2016,4,40598
929264,google-maps,2016,5,41356
929265,google-maps,2016,6,42124
929266,google-maps,2016,7,42892
929267,google-maps,2016,8,43623
929268,google-maps,2016,9,44298
929269,google-maps,2016,10,44857
929270,google-maps,2016,11,45446
929271,google-maps,2016,12,46065
929272,google-maps,2017,1,46678
929273,google-maps,2017,2,47265
929274,google-maps,2017,3,48026
929275,google-maps,2017,4,48711
929276,google-maps,2017,5,49358
929277,google-maps,2017,6,49981
929278,google-maps,2017,7,50596
929279,google-maps,2017,8,51195
929280,google-maps,2017,9,51693
929281,google-maps,2017,10,52235
929282,google-maps,2017,11,52742
929283,google-maps,2017,12,53209
929284,google-maps,2018,1,53657
929285,google-maps,2018,2,54077
929286,google-maps,2018,3,54544
929287,google-maps,2018,4,55025
929288,google-maps,2018,5,55453
929289,google-maps,2018,6,55812
929290,google-maps,2018,7,56164
929291,google-maps,2018,8,56510
929292,google-maps,2018,9,56808
929293,google-maps,2018,10,57160
929294,google-maps,2018,11,57454
929295,google-maps,2018,12,57715
929296,google-maps,2019,1,58005
929297,google-maps,2019,2,58254
929298,google-maps,2019,3,58548
929299,google-maps,2019,4,58783
929300,google-maps,2019,5,59033
929301,google-maps,2019,6,59275
929302,google-maps,2019,7,59570
929303,google-maps,2019,8,59848
929304,google-maps,2019,9,60092
929305,google-maps,2019,10,60345
929306,google-maps,2019,11,60602
929307,google-maps,2019,12,60814
929308,google-maps,2020,1,61084
929309,google-maps,2020,2,61284
929310,google-maps,2020,3,61549
929311,google-maps,2020,4,61852
929312,google-maps,2020,5,62075
929313,google-maps,2020,6,62271
929314,google-maps,2020,7,62487
929315,google-maps,2020,8,62687
929316,google-maps,2020,9,62908
929317,google-maps,2020,10,63080
929318,google-maps,2020,11,63228
929319,google-maps,2020,12,63361
929320,google-maps,2021,1,63505
929321,google-maps,2021,2,63705
929583,google-maps-api-3,2009,6,2
929584,google-maps-api-3,2009,8,3
929585,google-maps-api-3,2009,9,6
929586,google-maps-api-3,2009,10,11
929587,google-maps-api-3,2009,11,15
929588,google-maps-api-3,2009,12,24
929589,google-maps-api-3,2010,1,30
929590,google-maps-api-3,2010,2,34
929591,google-maps-api-3,2010,3,48
929592,google-maps-api-3,2010,4,74
929593,google-maps-api-3,2010,5,103
929594,google-maps-api-3,2010,6,135
929595,google-maps-api-3,2010,7,181
929596,google-maps-api-3,2010,8,238
929597,google-maps-api-3,2010,9,296
929598,google-maps-api-3,2010,10,363
929599,google-maps-api-3,2010,11,435
929600,google-maps-api-3,2010,12,489
929601,google-maps-api-3,2011,1,551
929602,google-maps-api-3,2011,2,617
929603,google-maps-api-3,2011,3,728
929604,google-maps-api-3,2011,4,824
929605,google-maps-api-3,2011,5,944
929606,google-maps-api-3,2011,6,1095
929607,google-maps-api-3,2011,7,1270
929608,google-maps-api-3,2011,8,1456
929609,google-maps-api-3,2011,9,1599
929610,google-maps-api-3,2011,10,1754
929611,google-maps-api-3,2011,11,1972
929612,google-maps-api-3,2011,12,2172
929613,google-maps-api-3,2012,1,2395
929614,google-maps-api-3,2012,2,2656
929615,google-maps-api-3,2012,3,3004
929616,google-maps-api-3,2012,4,3332
929617,google-maps-api-3,2012,5,3690
929618,google-maps-api-3,2012,6,4038
929619,google-maps-api-3,2012,7,4376
929620,google-maps-api-3,2012,8,4678
929621,google-maps-api-3,2012,9,4977
929622,google-maps-api-3,2012,10,5291
929623,google-maps-api-3,2012,11,5622
929624,google-maps-api-3,2012,12,5910
929625,google-maps-api-3,2013,1,6236
929626,google-maps-api-3,2013,2,6553
929627,google-maps-api-3,2013,3,6946
929628,google-maps-api-3,2013,4,7299
929629,google-maps-api-3,2013,5,7641
929630,google-maps-api-3,2013,6,7951
929631,google-maps-api-3,2013,7,8306
929632,google-maps-api-3,2013,8,8653
929633,google-maps-api-3,2013,9,8964
929634,google-maps-api-3,2013,10,9344
929635,google-maps-api-3,2013,11,9709
929636,google-maps-api-3,2013,12,10033
929637,google-maps-api-3,2014,1,10365
929638,google-maps-api-3,2014,2,10714
929639,google-maps-api-3,2014,3,11060
929640,google-maps-api-3,2014,4,11419
929641,google-maps-api-3,2014,5,11665
929642,google-maps-api-3,2014,6,11902
929643,google-maps-api-3,2014,7,12186
929644,google-maps-api-3,2014,8,12426
929645,google-maps-api-3,2014,9,12675
929646,google-maps-api-3,2014,10,12905
929647,google-maps-api-3,2014,11,13125
929648,google-maps-api-3,2014,12,13356
929649,google-maps-api-3,2015,1,13632
929650,google-maps-api-3,2015,2,13888
929651,google-maps-api-3,2015,3,14150
929652,google-maps-api-3,2015,4,14449
929653,google-maps-api-3,2015,5,14744
929654,google-maps-api-3,2015,6,15073
929655,google-maps-api-3,2015,7,15376
929656,google-maps-api-3,2015,8,15635
929657,google-maps-api-3,2015,9,15873
929658,google-maps-api-3,2015,10,16174
929659,google-maps-api-3,2015,11,16436
929660,google-maps-api-3,2015,12,16707
929661,google-maps-api-3,2016,1,16971
929662,google-maps-api-3,2016,2,17224
929663,google-maps-api-3,2016,3,17517
929664,google-maps-api-3,2016,4,17813
929665,google-maps-api-3,2016,5,18068
929666,google-maps-api-3,2016,6,18351
929667,google-maps-api-3,2016,7,18628
929668,google-maps-api-3,2016,8,18884
929669,google-maps-api-3,2016,9,19135
929670,google-maps-api-3,2016,10,19335
929671,google-maps-api-3,2016,11,19534
929672,google-maps-api-3,2016,12,19733
929673,google-maps-api-3,2017,1,19918
929674,google-maps-api-3,2017,2,20080
929675,google-maps-api-3,2017,3,20330
929676,google-maps-api-3,2017,4,20537
929677,google-maps-api-3,2017,5,20755
929678,google-maps-api-3,2017,6,20995
929679,google-maps-api-3,2017,7,21226
929680,google-maps-api-3,2017,8,21438
929681,google-maps-api-3,2017,9,21600
929682,google-maps-api-3,2017,10,21759
929683,google-maps-api-3,2017,11,21927
929684,google-maps-api-3,2017,12,22070
929685,google-maps-api-3,2018,1,22217
929686,google-maps-api-3,2018,2,22363
929687,google-maps-api-3,2018,3,22504
929688,google-maps-api-3,2018,4,22638
929689,google-maps-api-3,2018,5,22760
929690,google-maps-api-3,2018,6,22864
929691,google-maps-api-3,2018,7,22952
929692,google-maps-api-3,2018,8,23050
929693,google-maps-api-3,2018,9,23127
929694,google-maps-api-3,2018,10,23224
929695,google-maps-api-3,2018,11,23294
929696,google-maps-api-3,2018,12,23365
929697,google-maps-api-3,2019,1,23442
929698,google-maps-api-3,2019,2,23513
929699,google-maps-api-3,2019,3,23559
929700,google-maps-api-3,2019,4,23626
929701,google-maps-api-3,2019,5,23684
929702,google-maps-api-3,2019,6,23736
929703,google-maps-api-3,2019,7,23799
929704,google-maps-api-3,2019,8,23868
929705,google-maps-api-3,2019,9,23915
929706,google-maps-api-3,2019,10,23968
929707,google-maps-api-3,2019,11,24021
929708,google-maps-api-3,2019,12,24056
929709,google-maps-api-3,2020,1,24105
929710,google-maps-api-3,2020,2,24143
929711,google-maps-api-3,2020,3,24182
929712,google-maps-api-3,2020,4,24252
929713,google-maps-api-3,2020,5,24307
929714,google-maps-api-3,2020,6,24366
929715,google-maps-api-3,2020,7,24419
929716,google-maps-api-3,2020,8,24473
929717,google-maps-api-3,2020,9,24512
929718,google-maps-api-3,2020,10,24543
929719,google-maps-api-3,2020,11,24561
929720,google-maps-api-3,2020,12,24594
929721,google-maps-api-3,2021,1,24619
929722,google-maps-api-3,2021,2,24665
932083,google-play,2009,8,2
932084,google-play,2009,9,3
932085,google-play,2009,10,6
932086,google-play,2009,11,8
932087,google-play,2010,1,9
932088,google-play,2010,2,16
932089,google-play,2010,3,23
932090,google-play,2010,4,30
932091,google-play,2010,5,47
932092,google-play,2010,6,58
932093,google-play,2010,7,69
932094,google-play,2010,8,87
932095,google-play,2010,9,104
932096,google-play,2010,10,130
932097,google-play,2010,11,163
932098,google-play,2010,12,187
932099,google-play,2011,1,218
932100,google-play,2011,2,259
932101,google-play,2011,3,301
932102,google-play,2011,4,341
932103,google-play,2011,5,390
932104,google-play,2011,6,443
932105,google-play,2011,7,510
932106,google-play,2011,8,567
932107,google-play,2011,9,642
932108,google-play,2011,10,697
932109,google-play,2011,11,764
932110,google-play,2011,12,837
932111,google-play,2012,1,913
932112,google-play,2012,2,994
932113,google-play,2012,3,1077
932114,google-play,2012,4,1157
932115,google-play,2012,5,1227
932116,google-play,2012,6,1321
932117,google-play,2012,7,1417
932118,google-play,2012,8,1502
932119,google-play,2012,9,1561
932120,google-play,2012,10,1629
932121,google-play,2012,11,1700
932122,google-play,2012,12,1784
932123,google-play,2013,1,1865
932124,google-play,2013,2,1951
932125,google-play,2013,3,2036
932126,google-play,2013,4,2098
932127,google-play,2013,5,2205
932128,google-play,2013,6,2282
932129,google-play,2013,7,2380
932130,google-play,2013,8,2462
932131,google-play,2013,9,2527
932132,google-play,2013,10,2638
932133,google-play,2013,11,2738
932134,google-play,2013,12,2826
932135,google-play,2014,1,2935
932136,google-play,2014,2,3045
932137,google-play,2014,3,3157
932138,google-play,2014,4,3271
932139,google-play,2014,5,3365
932140,google-play,2014,6,3471
932141,google-play,2014,7,3572
932142,google-play,2014,8,3671
932143,google-play,2014,9,3795
932144,google-play,2014,10,3894
932145,google-play,2014,11,3989
932146,google-play,2014,12,4069
932147,google-play,2015,1,4165
932148,google-play,2015,2,4240
932149,google-play,2015,3,4324
932150,google-play,2015,4,4430
932151,google-play,2015,5,4535
932152,google-play,2015,6,4614
932153,google-play,2015,7,4716
932154,google-play,2015,8,4810
932155,google-play,2015,9,4882
932156,google-play,2015,10,4981
932157,google-play,2015,11,5054
932158,google-play,2015,12,5115
932159,google-play,2016,1,5196
932160,google-play,2016,2,5276
932161,google-play,2016,3,5392
932162,google-play,2016,4,5490
932163,google-play,2016,5,5566
932164,google-play,2016,6,5671
932165,google-play,2016,7,5738
932166,google-play,2016,8,5815
932167,google-play,2016,9,5882
932168,google-play,2016,10,5949
932169,google-play,2016,11,6004
932170,google-play,2016,12,6071
932171,google-play,2017,1,6140
932172,google-play,2017,2,6226
932173,google-play,2017,3,6312
932174,google-play,2017,4,6388
932175,google-play,2017,5,6491
932176,google-play,2017,6,6571
932177,google-play,2017,7,6636
932178,google-play,2017,8,6716
932179,google-play,2017,9,6784
932180,google-play,2017,10,6859
932181,google-play,2017,11,6920
932182,google-play,2017,12,6976
932183,google-play,2018,1,7057
932184,google-play,2018,2,7119
932185,google-play,2018,3,7196
932186,google-play,2018,4,7264
932187,google-play,2018,5,7334
932188,google-play,2018,6,7402
932189,google-play,2018,7,7484
932190,google-play,2018,8,7566
932191,google-play,2018,9,7644
932192,google-play,2018,10,7719
932193,google-play,2018,11,7790
932194,google-play,2018,12,7851
932195,google-play,2019,1,7941
932196,google-play,2019,2,8031
932197,google-play,2019,3,8124
932198,google-play,2019,4,8194
932199,google-play,2019,5,8284
932200,google-play,2019,6,8365
932201,google-play,2019,7,8453
932202,google-play,2019,8,8541
932203,google-play,2019,9,8633
932204,google-play,2019,10,8714
932205,google-play,2019,11,8801
932206,google-play,2019,12,8858
932207,google-play,2020,1,8920
932208,google-play,2020,2,8971
932209,google-play,2020,3,9041
932210,google-play,2020,4,9133
932211,google-play,2020,5,9209
932212,google-play,2020,6,9295
932213,google-play,2020,7,9389
932214,google-play,2020,8,9480
932215,google-play,2020,9,9570
932216,google-play,2020,10,9701
932217,google-play,2020,11,9794
932218,google-play,2020,12,9886
932219,google-play,2021,1,10004
932220,google-play,2021,2,10113
932516,google-play-services,2010,8,1
932517,google-play-services,2010,11,2
932518,google-play-services,2012,4,3
932519,google-play-services,2012,8,4
932520,google-play-services,2012,10,11
932521,google-play-services,2012,11,18
932522,google-play-services,2012,12,38
932523,google-play-services,2013,1,52
932524,google-play-services,2013,2,73
932525,google-play-services,2013,3,102
932526,google-play-services,2013,4,127
932527,google-play-services,2013,5,203
932528,google-play-services,2013,6,265
932529,google-play-services,2013,7,334
932530,google-play-services,2013,8,387
932531,google-play-services,2013,9,437
932532,google-play-services,2013,10,502
932533,google-play-services,2013,11,582
932534,google-play-services,2013,12,641
932535,google-play-services,2014,1,746
932536,google-play-services,2014,2,855
932537,google-play-services,2014,3,994
932538,google-play-services,2014,4,1120
932539,google-play-services,2014,5,1226
932540,google-play-services,2014,6,1340
932541,google-play-services,2014,7,1500
932542,google-play-services,2014,8,1617
932543,google-play-services,2014,9,1717
932544,google-play-services,2014,10,1828
932545,google-play-services,2014,11,1916
932546,google-play-services,2014,12,2047
932547,google-play-services,2015,1,2158
932548,google-play-services,2015,2,2243
932549,google-play-services,2015,3,2334
932550,google-play-services,2015,4,2426
932551,google-play-services,2015,5,2520
932552,google-play-services,2015,6,2630
932553,google-play-services,2015,7,2735
932554,google-play-services,2015,8,2855
932555,google-play-services,2015,9,2974
932556,google-play-services,2015,10,3073
932557,google-play-services,2015,11,3209
932558,google-play-services,2015,12,3307
932559,google-play-services,2016,1,3407
932560,google-play-services,2016,2,3521
932561,google-play-services,2016,3,3635
932562,google-play-services,2016,4,3714
932563,google-play-services,2016,5,3830
932564,google-play-services,2016,6,3962
932565,google-play-services,2016,7,4087
932566,google-play-services,2016,8,4186
932567,google-play-services,2016,9,4284
932568,google-play-services,2016,10,4387
932569,google-play-services,2016,11,4453
932570,google-play-services,2016,12,4531
932571,google-play-services,2017,1,4591
932572,google-play-services,2017,2,4678
932573,google-play-services,2017,3,4747
932574,google-play-services,2017,4,4809
932575,google-play-services,2017,5,4898
932576,google-play-services,2017,6,4984
932577,google-play-services,2017,7,5057
932578,google-play-services,2017,8,5142
932579,google-play-services,2017,9,5192
932580,google-play-services,2017,10,5269
932581,google-play-services,2017,11,5349
932582,google-play-services,2017,12,5403
932583,google-play-services,2018,1,5462
932584,google-play-services,2018,2,5501
932585,google-play-services,2018,3,5554
